AUD, 20110919, GLOBEX, 2011-06-09 00:00, 2011-06-14 14:00
CAD, 20110920, GLOBEX, 2011-06-09 00:00, 2011-06-14 14:00
DX, 20110919, NYBOT, 2011-06-09 00:00, 2011-06-14 14:00
ES, 20110617, GLOBEX, 2011-06-09 00:00, 2011-06-14 14:00
ES, 20110916, GLOBEX, 2011-06-09 00:00, 2011-06-14 14:00
EUR, 20110919, GLOBEX, 2011-06-09 00:00, 2011-06-14 14:00
JPY, 20110919, GLOBEX	, 2011-06-09 00:00, 2011-06-14 14:00


